-0.457097	-0.484149	0.472835
-0.356358	-0.367679	0.458493
-0.465814	-0.292954	-0.398281
-0.296595	0.469854	-0.315552
-0.112499	0.490298	0.456824
-0.0519888	-0.375871	-0.479949
-0.198443	-0.381369	-0.3334
0.0318668	0.463498	-0.264663
0.126558	-0.49358	0.465613
0.334119	-0.347714	-0.494865
0.156008	-0.383973	-0.30291
0.344959	-0.441907	-0.392415
0.472671	-0.227188	0.494112
-0.338448	-0.057266	-0.488249
-0.440498	-0.00262478	-0.269825
-0.279287	-0.129806	-0.342306
-0.154207	-0.097239	0.473965
0.0246051	0.0625421	-0.450645
-0.227031	0.0249484	-0.3447
0.00864406	-0.18573	-0.408532
0.0879826	-0.131822	0.475409
0.288162	-0.0212914	-0.48761
0.10549	-0.0320858	-0.285547
0.37102	-0.208145	-0.374555
0.442214	0.177265	-0.475862
-0.355229	0.293626	0.495573
0.438103	0.279938	-0.337836
-0.398281	0.198994	-0.363974
-0.100102	0.109361	-0.470519
-0.049318	0.374982	0.450879
-0.172158	0.281957	-0.317151
0.0426781	0.200522	-0.403
0.175736	0.1018	0.485353
0.29603	0.397715	-0.472936
0.179558	0.265305	-0.309565
0.32966	0.168164	-0.314949
0.49164	0.450238	-0.190895
-0.270677	-0.373727	-0.215223
0.46206	-0.291299	0.0141119
-0.30046	-0.467741	0.0169481
-0.170168	-0.478783	-0.134672
0.0325217	-0.266401	-0.193768
-0.188706	-0.314834	0.0335625
0.0507385	-0.463951	-0.0460576
0.126978	0.438321	-0.106335
0.304327	-0.388946	-0.14125
0.205141	-0.331906	0.0207198
0.387837	0.435868	-0.0377795
0.429285	-0.231974	-0.163713
-0.274151	-0.0456058	-0.229679
0.496654	-0.00776698	-0.0370197
-0.402334	-0.12155	0.0545277
-0.219356	-0.157429	-0.141117
0.0174145	0.0354693	-0.228603
-0.11662	-0.0680156	-0.0593767
-0.0296503	-0.218966	-0.0224509
0.095221	-0.0947206	-0.157509
0.255109	-0.0455107	-0.154849
0.152931	0.0556777	0.0225492
0.261582	-0.224261	-0.0327855
0.453949	0.238315	-0.128124
-0.271247	0.26567	-0.199866
-0.448275	0.386027	-0.0270878
-0.287895	0.101709	-0.0484335
-0.209426	0.0916434	-0.0964669
-0.000921775	0.395429	-0.242735
-0.192525	0.345168	0.0467024
0.0312477	0.117425	-0.026573
0.161128	0.114907	-0.214631
0.351104	0.315258	-0.177909
0.164036	0.392301	0.0656059
0.258197	0.211774	0.0598923
0.483464	0.477253	0.203867
-0.276982	-0.327679	0.194013
-0.443791	-0.323679	0.27573
-0.308136	0.491205	0.358898
-0.205952	-0.474281	0.147515
0.0278417	-0.394281	0.205207
-0.153263	-0.330948	0.396823
-0.0293076	-0.464199	0.393459
0.18697	0.468838	0.218209
0.276645	-0.262803	0.120637
0.150492	-0.324056	0.374703
0.382048	-0.446376	0.338519
-0.458092	-0.132023	0.134046
-0.365623	0.0168747	0.224325
0.453588	-0.0704698	0.391973
-0.28265	-0.132024	0.386729
-0.196043	-0.119572	0.164493
0.0203299	0.0609031	0.176264
-0.106585	0.0530281	0.281701
0.00583427	-0.119798	0.298188
0.182491	-0.0980153	0.21849
0.378849	0.0340926	0.163771
0.150032	0.0579458	0.326101
0.387671	-0.0973225	0.38279
0.477455	0.189532	0.164406
-0.293943	0.330968	0.133814
-0.480298	0.281825	0.284121
-0.280115	0.213416	0.35853
-0.176431	0.222209	0.198265
-0.0493469	0.268927	0.111672
-0.107379	0.353565	0.347089
0.055125	0.127151	0.329917
0.107204	0.183492	0.214881
0.382366	0.291223	0.197825
0.180158	0.361197	0.283739
0.315977	0.137695	0.29032
