-0.495794	-0.497317	0.499139
-0.356028	-0.318673	0.493252
-0.499704	-0.323667	-0.327266
-0.328227	0.499144	-0.324785
-0.187659	-0.481211	-0.498256
0.0105153	-0.341059	-0.489487
-0.164654	-0.32301	-0.343761
-0.00925337	0.491243	-0.325522
0.158647	0.4964	-0.496919
0.338214	-0.34435	0.491813
0.189853	-0.314177	-0.331528
0.331935	-0.491376	-0.325242
0.486807	-0.16046	-0.49752
-0.332181	-0.0063008	0.497993
-0.487978	0.00468512	-0.3331
-0.326537	-0.148128	-0.323774
-0.157515	-0.166258	-0.499048
0.0106578	-0.00705716	-0.494348
-0.166003	0.0172487	-0.332189
0.0138372	-0.166707	-0.33117
0.168092	-0.160413	0.498988
0.337519	0.00752766	0.494724
0.167553	0.00747694	-0.339156
0.339305	-0.152418	-0.33029
-0.497749	0.17648	-0.497848
-0.336572	0.337214	-0.499793
-0.492853	0.323372	-0.343277
-0.339955	0.168704	-0.335726
-0.163168	0.149448	0.479205
-0.02175	0.357499	0.492054
-0.173314	0.339296	-0.341801
-0.0208622	0.180142	-0.352161
0.162097	0.172309	-0.48753
0.322416	0.331554	-0.489586
0.163443	0.337829	-0.323719
0.345841	0.165138	-0.32955
-0.499636	0.496537	-0.180199
-0.324725	-0.321329	-0.160508
-0.497671	-0.330968	-0.00885414
-0.336166	0.494108	-0.00632603
-0.159953	-0.491951	-0.173217
0.0181844	-0.337415	-0.17932
-0.163619	-0.346595	0.00296122
0.0124701	-0.489864	0.00103273
0.153879	-0.499573	-0.178425
0.325193	-0.314742	-0.159457
0.162878	-0.329172	-0.0128389
0.33922	-0.496708	-0.013202
-0.482396	-0.156751	-0.163783
-0.324315	0.0147406	-0.154709
0.496159	0.00388595	-0.00248184
-0.318955	-0.148301	0.000589959
-0.155181	-0.165875	-0.161611
-0.00364429	-0.0031464	-0.174891
-0.153919	0.0032785	0.00703388
-0.00118172	-0.180325	0.00769273
0.163938	-0.149803	-0.168524
0.338073	0.00776194	-0.165154
0.158345	-0.0096783	-0.00552961
0.328694	-0.161396	0.00134118
-0.492327	0.186608	-0.159924
-0.317337	0.334868	-0.168507
0.49717	0.337895	-0.0116543
-0.328086	0.162962	0.0207582
-0.171655	0.176474	-0.180339
-0.00177631	0.329409	-0.161659
-0.179414	0.335138	0.00207283
0.0138102	0.156158	-0.0110906
0.170721	0.162399	-0.174658
0.327693	0.332998	-0.181548
0.153062	0.330948	-0.00325186
0.317272	0.167864	0.00699199
0.488477	0.497897	0.169675
-0.327508	-0.353618	0.173152
0.497971	-0.343899	0.320514
-0.34295	0.490193	0.325694
-0.164909	0.485939	0.161976
-0.0133884	-0.338866	0.175493
-0.162485	-0.340546	0.349844
-0.0066637	0.495026	0.332035
0.175729	0.496466	0.167844
0.31618	-0.32395	0.156168
0.155985	-0.348397	0.343259
0.32844	0.493392	0.335999
-0.485907	-0.167157	0.154298
-0.342562	0.0026058	0.185303
-0.495391	0.00203222	0.34779
-0.335598	-0.174451	0.322414
-0.171972	-0.177831	0.162254
-0.00578628	0.00149542	0.163741
-0.146051	-0.0148119	0.328277
-0.000112891	-0.183723	0.325843
0.158266	-0.17236	0.175586
0.351601	-0.0121106	0.177534
0.170884	-0.0123727	0.32288
0.334619	-0.17548	0.334496
0.490212	0.167159	0.171456
-0.339858	0.32659	0.179902
0.493645	0.328135	0.336149
-0.328975	0.171395	0.342403
-0.162767	0.167321	0.164121
0.00878754	0.319645	0.170085
-0.169834	0.334782	0.33364
0.00230603	0.14637	0.334198
0.156474	0.148118	0.178362
0.339052	0.326888	0.177042
0.15719	0.322077	0.339599
0.323124	0.155484	0.329351
